matchid,date,score,sideid,mapid,teamid
2389451,2026-01-24,0.0,0,0,9996
2389451,2026-01-24,2.0,0,0,11571
2389451,2026-01-24,7.0,1,4,9996
2389451,2026-01-24,5.0,2,4,11571
2389451,2026-01-24,5.0,2,4,9996
2389451,2026-01-24,7.0,1,4,11571
2389451,2026-01-24,14.0,0,4,9996
2389451,2026-01-24,16.0,0,4,11571
2389451,2026-01-24,4.0,2,2,9996
2389451,2026-01-24,8.0,1,2,11571
2389451,2026-01-24,6.0,1,2,9996
2389451,2026-01-24,5.0,2,2,11571
2389451,2026-01-24,10.0,0,2,9996
2389451,2026-01-24,13.0,0,2,11571
