matchID,team1,score1,team2,score2,event,url
2389371,FlyQuest,3.0,JiJieHao,0.0,ZHI-TECH Elite Masters 2026,https://www.hltv.org/matches/2389371/flyquest-vs-jijiehao-zhi-tech-elite-masters-2026
2389452,MIBR,2.0,RED Canids,1.0,BetBoom Circuit X Redemption Curitiba 2026,https://www.hltv.org/matches/2389452/mibr-vs-red-canids-betboom-circuit-x-redemption-curitiba-2026
